PhraseId,SentenceId,Phrase,Sentiment,length
74250,3803,instantly forgettable and,0,3
118206,6313,", energetic and original",1,4
40985,1965,remember the last time I saw worse stunt editing or cheaper action movie production values than in Extreme Ops,0,19
90443,4707,pushed into the margins by predictable plotting and tiresome histrionics,0,10
41468,1994,has none of the charm and little of the intrigue from the TV series,0,14
91914,4783,"Lilo & Stitch '' reach the emotion or timelessness of Disney 's great past , or even that of more recent successes such as `` Mulan '' or `` Tarzan",1,30
67603,3431,is n't one moment in the film that surprises or delights,0,11
39903,1906,genre a bad name,0,4
7678,310,of what passes for sex in the movies look like cheap hysterics,0,12
71098,3627,repulsive and,0,2
57055,2873,"cinematic intoxication , a wildly inventive mixture of comedy and melodrama ,",1,12
86831,4498,tastelessness and,0,2
85053,4399,", Never Again is a welcome and heartwarming addition to the romantic comedy genre .",1,15
130590,7036,of both thematic content and narrative strength,1,7
11453,493,Captures the raw comic energy of one of our most flamboyant female comics .,1,14
47497,2315,Pretty good little movie,1,4
116279,6198,of the worst films of 2002,0,6
70430,3590,"A relentless , bombastic and ultimately empty World War II action",0,11
7232,294,has enough laughs to sustain interest to the end,1,9
115612,6161,amazing breakthrough,1,2
30055,1395,virtually unwatchable,0,2
140504,7624,to emerge as an exquisite motion picture in its own right,1,11
7082,285,", ` Blade II ' just does n't cut it",0,10
101128,5315,"Bray is completely at sea ; with nothing but a Savage Garden music video on his resume , he has no clue about making a movie .",0,27
33299,1560,that it might as well have been titled Generic Jennifer Lopez Romantic Comedy,0,13
43622,2112,"Good performances and a realistic , non-exploitive approach make Paid in Full worth seeing .",1,15
80911,4171,"... Blade II is still top-heavy with blazing guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves .",0,35
15137,651,Evokes the 19th century with a subtlety that is an object lesson in period filmmaking,1,15
132144,7124,an inspiring tale of survival wrapped in the heart-pounding suspense of a stylish psychological thriller,1,15
98114,5140,bore that tends to hammer home every one of its points,0,11
123139,6609,most amazing,1,2
44726,2169,", you 'll swear that you 've seen it all before , even if you 've never come within a mile of The Longest Yard .",0,26
103106,5436,", wall-to-wall good time",1,4
33414,1567,"is terrific , bringing an unforced , rapid-fire delivery to Toback 's Heidegger - and Nietzsche-referencing dialogue .",1,18
150180,8180,see it twice,1,3
46374,2255,surprisingly brilliant,1,2
137415,7434,you may just end up trying to drown yourself in a lake afterwards .,0,14
76420,3926,", My Big Fat Greek Wedding is a non-stop funny feast of warmth , colour and cringe .",1,18
137421,7434,drown yourself in a lake afterwards,0,6
110305,5841,the year 's worst cinematic tragedies,0,6
6957,279,Festers in just such a dungpile that you 'd swear you,0,11
102448,5392,Forget about one Oscar nomination for Julianne Moore this year,0,10
137825,7458,", Cinema Paradiso stands as one of the great films about movie love .",1,14
24274,1103,the extraordinary technical accomplishments of the first film,1,8
138674,7515,"was so uninspiring that even a story immersed in love , lust , and sin could n't keep my attention",0,20
70805,3610,"Maggie Smith as the Ya-Ya member with the O2-tank will absolutely crack you up with her crass , then gasp for gas , verbal deportment .",1,26
33625,1577,an expert thriller,1,3
93055,4848,"reeked of a been-there , done-that sameness",0,7
151253,8245,highly entertaining,1,2
60213,3039,"'s a spontaneity to The Chateau , a sense of light-heartedness , that makes it attractive throughout .",1,18
113457,6030,The film 's thoroughly recycled plot and tiresome jokes,0,9
71951,3675,love the robust middle of this picture .,1,8
144023,7817,"is on full , irritating display in -LRB- this -RRB- meandering and pointless French coming-of-age import from writer-director Anne-Sophie Birot .",0,21
9504,395,the film is well-crafted,1,4
91075,4737,a handsome and well-made entertainment,1,5
82024,4231,a tedious picture,0,3
138388,7491,a very real and amusing give-and-take,1,6
43116,2082,embraced by this gentle comedy,1,5
12424,532,"is one of Mr. Chabrol 's subtlest works , but also one of his most uncanny .",1,17
96779,5055,plays like a student film by two guys who desperately want to be Quentin Tarantino when they grow up,0,19
84858,4388,indulgently entertaining,1,2
36659,1735,lowered your entertainment standards,0,4
133353,7196,fails to fascinate,0,3
128712,6923,a powerful young actor,1,4
104270,5501,", good action , good acting , good dialogue , good pace , good cinematography .",1,16
51353,2529,This strenuously unfunny Showtime deserves the hook .,0,8
104645,5526,"charged , but ultimately lacking in substance , not to mention dragged down by a leaden closing act .",0,19
125585,6746,the longest 90 minutes of your movie-going life,0,8
10054,423,"a case of two actors who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior",0,33
115633,6163,"as immediate as the latest news footage from Gaza and , because of its heightened , well-shaped dramas , twice as powerful",1,22
49821,2443,emaciated flick,0,2
61578,3112,", moving , and adventurous directorial debut",1,7
62999,3189,one of the worst titles in recent cinematic history,0,9
35549,1674,entirely witless and inane,0,4
132442,7142,this is a seriously intended movie that is not easily forgotten .,1,12
39145,1867,crucial to the genre and another first-rate performance,1,8
46224,2250,shows that some studios firmly believe that people have lost the ability to think and will forgive any shoddy product as long as there 's a little girl-on-girl action .,0,30
77968,4013,As pedestrian as they come .,0,6
92853,4836,terrific setpieces,1,2
121333,6498,Each scene wreaks of routine ; the film never manages to generate a single threat of suspense,0,17
151567,8267,a couple of saps stuck in an inarticulate screenplay,0,9
110423,5849,"The actors are simply too good , and",1,8
140078,7599,astonishing growth,1,2
48312,2358,"do n't know why Steven Seagal is considered a star , nor why he keeps being cast in action films when none of them are ever any good or make any money",0,32
15731,675,such a good job,1,4
104040,5487,"know it would n't exist without the precedent of Yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of Broadway .",1,28
22687,1027,indulges in the worst elements of all of them,0,9
97299,5087,the intricate preciseness of the best short story writing,1,9
108298,5732,'s nothing more satisfying during a summer of event movies than a spy thriller like The Bourne Identity that 's packed with just as much intelligence as action .,1,29
95706,4999,"is a funny , puzzling movie ambiguous enough to be engaging and oddly moving .",1,15
154813,8468,one of the most high-concept sci fi adventures attempted for the screen,1,12
114032,6062,you feel like you 're watching an iceberg melt -- only,0,11
17653,764,so much that one viewing ca n't possibly be enough,1,10
60058,3030,The writing is clever and the cast is appealing,1,9
42430,2045,"A special kind of movie , this melancholic film noir reminded me a lot of Memento ...",1,17
5877,235,"Thoughtless , random , superficial humour and a lot of very bad Scouse accents",0,14
54522,2710,"fascinating ... an often intense character study about fathers and sons , loyalty and duty .",1,16
87326,4529,ascends to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside,1,17
46637,2270,A fascinating case study of flower-power liberation -- and the price that was paid for it .,1,17
151383,8254,"Congrats Disney on a job well done , I enjoyed it just as much !",1,15
90629,4717,plain old blarney,0,3
87999,4572,-RRB- gorgeous,1,2
110226,5838,can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace .,1,24
153395,8378,he were stripped of most of his budget and all of his sense of humor,0,15
136826,7400,"makes the silly , over-the-top coda especially disappointing",0,8
144843,7864,distinguished and thoughtful film,1,4
24705,1126,gets vivid performances from her cast and,1,7
79982,4120,a film that does n't merit it,0,7
73955,3782,"it is a kind , unapologetic , sweetheart of a movie , and Mandy Moore leaves a positive impression",1,19
22197,995,comes across as lame and sophomoric in this debut indie feature,0,11
136777,7398,"You see the movie and you think , zzzzzzzzz .",0,10
112542,5977,"ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand",1,20
118032,6305,"contemplative , and sublimely beautiful .",1,6
55947,2798,It 's Pauly Shore awful .,0,6
120048,6421,"deeply biased , and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe",0,18
124032,6659,The cast is top-notch and I predict there will be plenty of female audience members drooling over Michael Idemoto as Michael .,1,22
83320,4302,a fascinating subject matter,1,4
130829,7050,viewer to doze off for a few minutes or make several runs to the concession stand and\/or restroom and not feel as if he or she has missed anything,0,29
126856,6820,an equally great Robin Williams performance,1,6
62828,3179,plenty of entertainment value,1,4
34801,1637,"a sweet , charming tale",1,5
100793,5294,their cruel fate,0,3
113149,6010,this emotional misery,0,3
104715,5530,"a majestic achievement ,",1,4
73589,3763,"the visual panache , the comic touch , and",1,9
92303,4804,very well done,1,3
22416,1011,a weak script,0,3
58782,2964,astounding on any number of levels,1,6
